"Date" "Value"
"2016-11-22" 17.8
"2016-11-23" 17.1
"2016-11-24" 21.2
"2016-11-25" 21
"2016-11-26" 20.7
"2016-11-27" 21.1
"2016-11-28" 19.3
"2016-11-29" 20.8
"2016-11-30" 22.4
"2016-12-01" 22.1
"2016-12-02" 22.8
"2016-12-03" 22.1
"2016-12-04" 21.7
"2016-12-05" 21.6
"2016-12-06" 21.2
"2016-12-07" 22.5
"2016-12-08" 22.1
"2016-12-09" 20.5
"2016-12-10" 18.9
"2016-12-11" 20.3
"2016-12-12" 19.7
"2016-12-13" 21.6
"2016-12-14" 23
"2016-12-15" 21.9
"2016-12-16" 21.3
"2016-12-17" 21.7
"2016-12-18" 21.8
"2016-12-19" 21.3
"2016-12-20" 19.2
"2016-12-21" 19.7
"2016-12-22" 20.5
"2016-12-23" 19.7
"2016-12-24" 18.5
"2016-12-25" 20.6
"2016-12-26" 20.8
"2016-12-27" 21.1
"2016-12-28" 21.3
"2016-12-29" 21.2
"2016-12-30" 21.1
"2016-12-31" 19.4
"2017-01-01" 19.6
"2017-01-02" 20.7
"2017-01-03" 19.4
"2017-01-04" 20.8
"2017-01-05" 21.9
"2017-01-06" 20
"2017-01-07" 20.6
"2017-01-08" 17.6
"2017-01-09" 14.9
"2017-01-10" 14.3
"2017-01-11" 18.5
"2017-01-12" 19.6
"2017-01-13" 18.9
"2017-01-14" 20.2
"2017-01-15" 20.2
"2017-01-16" 18.8
"2017-01-17" 19.1
"2017-01-18" 21.1
"2017-01-19" 19.2
"2017-01-20" 20.2
"2017-01-21" 20
"2017-01-22" 17.3
"2017-01-23" 17.7
"2017-01-24" 13.6
"2017-01-25" 13.8
"2017-01-26" 17.5
"2017-01-27" 19.6
"2017-01-28" 17.2
"2017-01-29" 19.7
"2017-01-30" 15.7
"2017-01-31" 14.4
"2017-02-01" 16.4
"2017-02-02" 20.7
"2017-02-03" 19.9
"2017-02-04" 20
"2017-02-05" 19.2
"2017-02-06" 21.5
"2017-02-07" 20
"2017-02-08" 20.3
"2017-02-09" 20.7
"2017-02-10" 21.2
"2017-02-11" 20
"2017-02-12" 19.7
"2017-02-13" 19.8
"2017-02-14" 19.8
"2017-02-15" 19.2
"2017-02-16" 22.3
"2017-02-17" 20.7
"2017-02-18" 20.1
"2017-02-19" 20.8
"2017-02-20" 21.9
"2017-02-21" 21
"2017-02-22" 16.3
"2017-02-23" 12.4
"2017-02-24" 13.1
"2017-02-25" 18.4
"2017-02-26" 20.1
"2017-02-27" 20.9
"2017-02-28" 22
"2017-03-01" 21
"2017-03-02" 20.9
"2017-03-03" 21.5
"2017-03-04" 20.2
"2017-03-05" 20.2
"2017-03-06" 18.9
"2017-03-07" 19.6
"2017-03-08" 21.5
"2017-03-09" 19.6
"2017-03-10" 20
"2017-03-11" 20.5
"2017-03-12" 19.6
"2017-03-13" 22
"2017-03-14" 20.7
"2017-03-15" 19.6
"2017-03-16" 18.6
"2017-03-17" 19.7
"2017-03-18" 17.3
"2017-03-19" 19.1
"2017-03-20" 17
"2017-03-21" 18.6
"2017-03-22" 18.3
"2017-03-23" 18.7
"2017-03-24" 19.1
"2017-03-25" 20.1
"2017-03-26" 18
"2017-03-27" 20.5
"2017-03-28" 21.4
"2017-03-29" 22.8
"2017-03-30" 23.5
"2017-03-31" 23.6
"2017-04-01" 20.8
"2017-04-02" 25.1
"2017-04-03" 22.2
"2017-04-04" 21.3
"2017-04-05" 21.7
"2017-04-06" 20.7
"2017-04-07" 21.9
"2017-04-08" 22.9
"2017-04-09" 23.6
"2017-04-10" 22.8
"2017-04-11" 22.3
"2017-04-12" 21.4
"2017-04-13" 21.6
"2017-04-14" 21.6
"2017-04-15" 20.6
"2017-04-16" 21.7
"2017-04-17" 22
"2017-04-18" 21.2
"2017-04-19" 20.3
"2017-04-20" 20.5
"2017-04-21" 18.8
"2017-04-22" 22.1
"2017-04-23" 22.2
"2017-04-24" 21
"2017-04-25" 19.3
"2017-04-26" 23.1
"2017-04-27" 23.7
"2017-04-28" 23.8
"2017-04-29" 26.4
"2017-04-30" 26.2
"2017-05-01" 22.4
"2017-05-02" 24.4
"2017-05-03" 23.6
"2017-05-04" 22.6
"2017-05-05" 20.5
"2017-05-06" 17.9
"2017-05-07" 18.3
"2017-05-08" 19.8
"2017-05-09" 22.8
"2017-05-10" 22.2
"2017-05-11" 25.3
"2017-05-12" 24.6
"2017-05-13" 23.6
"2017-05-14" 24.6
"2017-05-15" 23.4
"2017-05-16" 24.1
"2017-05-17" 24.7
"2017-05-18" 25.3
"2017-05-19" 25.5
"2017-05-20" 25.6
"2017-05-21" 25.9
"2017-05-22" 24.9
"2017-05-23" 25.4
"2017-05-24" 25.7
"2017-05-25" 24.1
"2017-05-26" 25.2
"2017-05-27" 25.4
"2017-05-28" 24.3
"2017-05-29" 25.4
"2017-05-30" 23.1
"2017-05-31" 22.3
"2017-06-01" 23.3
"2017-06-02" 23.2
"2017-06-03" 23.8
"2017-06-04" 23.6
"2017-06-05" 24.4
"2017-06-06" 24
"2017-06-07" 22.1
"2017-06-08" 23.1
"2017-06-09" 23.9
"2017-06-10" 24.2
"2017-06-11" 24
"2017-06-12" 23.1
"2017-06-13" 22.5
"2017-06-14" 22.8
"2017-06-15" 22.3
"2017-06-16" 22.7
"2017-06-17" 22.9
"2017-06-18" 22.7
"2017-06-19" 23.2
"2017-06-20" 24.2
"2017-06-21" 22.3
"2017-06-22" 23.6
"2017-06-23" 23.4
"2017-06-24" 22.7
"2017-06-25" 23.3
"2017-06-26" 24.3
"2017-06-27" 23.7
"2017-06-28" 22.9
"2017-06-29" 24.4
"2017-06-30" 24.4
"2017-07-01" 23.9
"2017-07-02" 22.7
"2017-07-03" 22.8
"2017-07-04" 21.9
"2017-07-05" 22.7
"2017-07-06" 23.7
"2017-07-07" 22.8
"2017-07-08" 23.5
"2017-07-09" 22.6
"2017-07-10" 22.4
"2017-07-11" 23.1
"2017-07-12" 23.8
"2017-07-13" 22.7
"2017-07-14" 22.1
"2017-07-15" 22.1
"2017-07-16" 23.6
"2017-07-17" 23.5
"2017-07-18" 23.3
"2017-07-19" 23.8
"2017-07-20" 22.7
"2017-07-21" 22.1
"2017-07-22" 23.4
"2017-07-23" 23.3
"2017-07-24" 23.3
"2017-07-25" 22.4
"2017-07-26" 22.8
"2017-07-27" 21.9
"2017-07-28" 21.1
"2017-07-29" 22.9
"2017-07-30" 22.5
"2017-07-31" 22.5
"2017-08-01" 22.7
"2017-08-02" 23.2
"2017-08-03" 23.3
"2017-08-04" 23.7
"2017-08-05" 22.9
"2017-08-06" 23.2
"2017-08-07" 23.3
"2017-08-08" 23
"2017-08-09" 23.3
"2017-08-10" 23.4
"2017-08-11" 22.2
"2017-08-12" 21.7
"2017-08-13" 22.5
"2017-08-14" 23.4
"2017-08-15" 24.4
"2017-08-16" 24
"2017-08-17" 23.5
"2017-08-18" 22.4
"2017-08-19" 21.7
"2017-08-20" 23.8
"2017-08-21" 23.4
"2017-08-22" 23.7
"2017-08-23" 23.3
"2017-08-24" 23.4
"2017-08-25" 23.1
"2017-08-26" 22
"2017-08-27" 22.5
"2017-08-28" 22.7
"2017-08-29" 23.3
"2017-08-30" 23
"2017-08-31" 23.2
"2017-09-01" 22.5
"2017-09-02" 22.8
"2017-09-03" 22.7
"2017-09-04" 22.8
"2017-09-05" 23.4
"2017-09-06" 24.3
"2017-09-07" 22.8
"2017-09-08" 23.5
"2017-09-09" 23.2
"2017-09-10" 23.3
"2017-09-11" 22.7
"2017-09-12" 23.7
"2017-09-13" 23.1
"2017-09-14" 23.2
"2017-09-15" 24.8
"2017-09-16" 23.9
"2017-09-17" 24
"2017-09-18" 24
"2017-09-19" 24.2
"2017-09-20" 23.3
"2017-09-21" 24.5
"2017-09-22" 24
"2017-09-23" 23
"2017-09-24" 24
"2017-09-25" 24.2
"2017-09-26" 24.3
"2017-09-27" 25
"2017-09-28" 23.9
"2017-09-29" 24.8
"2017-09-30" 24
"2017-10-01" 23.5
"2017-10-02" 23.3
"2017-10-03" 22.9
"2017-10-04" 24.7
"2017-10-05" 21.5
"2017-10-06" 21.3
"2017-10-07" 21.7
"2017-10-08" 22.4
"2017-10-09" 23.9
"2017-10-10" 22.4
"2017-10-11" 21.4
"2017-10-12" 20.9
"2017-10-13" 21.5
"2017-10-14" 23.1
"2017-10-15" 23.9
"2017-10-16" 24
"2017-10-17" 22.9
"2017-10-18" 24
"2017-10-19" 23.7
"2017-10-20" 24
"2017-10-21" 23.1
"2017-10-22" 22.7
"2017-10-23" 22
"2017-10-24" 21.5
"2017-10-25" 21
"2017-10-26" 19.8
"2017-10-27" 18.4
"2017-10-28" 22.3
"2017-10-29" 20.5
"2017-10-30" 21.9
"2017-10-31" 21.1
"2017-11-01" 22.3
"2017-11-02" 22.2
"2017-11-03" 22.7
"2017-11-04" 21.9
"2017-11-05" 21
"2017-11-06" 20
"2017-11-07" 22.2
"2017-11-08" 22.7
"2017-11-09" 20.7
"2017-11-10" 20.5
"2017-11-11" 20.2
"2017-11-12" 21.6
"2017-11-13" 21.3
"2017-11-14" 20.3
"2017-11-15" 21.5
"2017-11-16" 22.2
"2017-11-17" 21.4
"2017-11-18" 20.4
"2017-11-19" 19.4
"2017-11-20" 19.4
"2017-11-21" 19.4
"2017-11-22" 18.2
"2017-11-23" 19.8
"2017-11-24" 19.2
"2017-11-25" 17.2
"2017-11-26" 17.8
"2017-11-27" 18
"2017-11-28" 17.4
"2017-11-29" 19.8
"2017-11-30" 18.8
"2017-12-01" 18.9
"2017-12-02" 20.5
"2017-12-03" 20.4
"2017-12-04" 19.1
"2017-12-05" 20.5
"2017-12-06" 21.4
"2017-12-07" 21.1
"2017-12-08" 19.6
"2017-12-09" 16.9
"2017-12-10" 16.9
"2017-12-11" 16.9
"2017-12-12" 14.8
"2017-12-13" 14.7
